pl_name,hostname,default_flag,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
HD 3167 c,HD 3167,0,CONFIRMED,Vanderburg et al. 2016,1,4,Transit,2016,K2,Published Confirmed,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,2987522100000,40000000,-40000000,0,,,,,230000000,20000000,-10000000,0,20519261,1784284,-892142,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,,5438.00,63.00,-63.00,0,830000,30000,-30000,0,,,,,-1000,1000,-1000,0,[Fe/H],4600000,100000,-100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2022-03-28,2021-08,2022-03-28
HD 3167 c,HD 3167,0,CONFIRMED,Vanderburg et al. 2016,1,4,Transit,2016,K2,Published Confirmed,0,<a refstr=GANDOLFI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..123G/abstract target=ref>Gandolfi et al. 2017</a>,2984622000000,98000000,-91000000,0,1806000000,80000000,-80000000,0,274000000,10600000,-10000000,0,24444685,945670,-892142,0,833000000,179000000,-185000000,0,2620911,563197,-582075,0,Mass,50000,70000,-40000,0,,,,,548.00,10.00,-10.00,0,0,<a refstr=GANDOLFI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..123G/abstract target=ref>Gandolfi et al. 2017</a>,,5286.00,40.00,-40.00,0,835000,26000,-26000,0,877000,24000,-24000,0,300,300,-300,0,[Fe/H],4510000,30000,-30000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2021-07-12,2017-09,2021-07-12
HD 3167 c,HD 3167,0,CONFIRMED,Vanderburg et al. 2016,1,4,Transit,2016,K2,Published Candidate,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,2983983500000,259700000,-264500000,0,,,,,300000000,50000000,-30000000,0,27000000,4000000,-3000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,,,,,880000,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2017-12-14,2018-01,2017-12-14
HD 3167 c,HD 3167,0,CONFIRMED,Vanderburg et al. 2016,1,4,Transit,2016,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..122C/abstract target=ref>Christiansen et al. 2017</a>,2984540000000,120000000,-120000000,0,1795000000,23000000,-23000000,0,301000000,42000000,-28000000,0,26853421,3746989,-2497993,0,980000000,130000000,-124000000,0,3083409,409024,-390146,0,Mass,267000,,,1,166000,2.5000,-23000,0,,,,,0,<a refstr=CHRISTIANSEN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..122C/abstract target=ref>Christiansen et al. 2017</a>,K0 V,5261.00,60.00,-60.00,0,860000,40000,-40000,0,860000,30000,-30000,0,400,500,-500,0,[Fe/H],4470000,50000,-50000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2018-10-24,2017-09,2017-06-08
HD 3167 c,HD 3167,1,CONFIRMED,Vanderburg et al. 2016,1,4,Transit,2016,K2,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,2984540000000,120000000,-120000000,0,1776000000,37000000,-31000000,0,300000000,45000000,-21000000,0,26764253,4014638,-1873498,0,1113000000,78000000,-74000000,0,3501890,245415,-232830,0,Mass,60000,,,1,169000,1.1000,-11000,0,564.00,9.00,-9.00,0,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5261.00,60.00,-60.00,0,880000,12000,-13000,0,837000,53000,-43000,0,400,500,-500,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2023-04-17,2023-04,2023-04-17
HD 3167 c,HD 3167,0,CONFIRMED,Vanderburg et al. 2016,1,4,Transit,2016,K2,Published Confirmed,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,2983832000000,290500000,-319900000,0,1841000000,27000000,-28000000,0,286000000,22000000,-22000000,0,25515211,1962709,-1962709,0,,,,,,,,,,,,,,,,,,531.00,17.00,-17.00,0,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,,5528.00,162.00,-162.00,0,870000,10000,-10000,0,940000,40000,-40000,0,-200,1700,-1700,0,[Fe/H],4530000,20000,-20000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2018-10-24,2018-12,2018-10-26
HD 3167 c,HD 3167,0,CONFIRMED,Vanderburg et al. 2016,1,4,Transit,2016,K2,Published Confirmed,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...829L...9V/abstract target=ref>Vanderburg et al. 2016</a>,2984540000000,120000000,-120000000,0,,,,,285000000,24000000,-15000000,0,25425997,2141137,-1338210,0,,,,,,,,,,,,,,,,,,500.00,40.00,-40.00,0,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...829L...9V/abstract target=ref>Vanderburg et al. 2016</a>,,5370.00,50.00,-50.00,0,828000,28000,-28000,0,883000,33000,-33000,0,0,800,-800,0,[Fe/H],4520000,30000,-30000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2018-10-24,2016-09,2016-09-08
HD 3167 c,HD 3167,0,CONFIRMED,Vanderburg et al. 2016,1,4,Transit,2016,K2,Published Confirmed,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,2984498200000,143700000,-138900000,0,,,,,283066164,30780721,-14477073,0,25253472,2746072,-1291558,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5366.00,50.00,-50.00,0,836616,47623,-26769,0,890320,26220,-28959,0,-100,800,-800,0,[Fe/H],4540000,100000,-100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2018-10-24,2018-03,2018-02-15
HD 3167 c,HD 3167,0,CONFIRMED,Vanderburg et al. 2016,1,4,Transit,2016,K2,Published Confirmed,0,<a refstr=BOURRIER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220906937B/abstract target=ref>Bourrier et al. 2022</a>,2984649480000,1570000,-1540000,0,1783000000,25000000,-25000000,0,292300000,9800000,-10900000,0,26077304,874299,-972435,0,1067000000,85000000,-81000000,0,3357157,267440,-254855,0,Mass,150000,,,1,,,,,565.00,8.60,-8.50,0,0,<a refstr=BOURRIER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220906937B/abstract target=ref>Bourrier et al. 2022</a>,,5300.00,73.00,-73.00,0,871000,6000,-6000,0,852000,26000,-15000,0,370,480,-480,0,[Fe/H],4470000,120000,-120000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2022-10-18,2022-09,2022-10-18
HD 3167 c,HD 3167,0,CONFIRMED,Vanderburg et al. 2016,1,4,Transit,2016,K2,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,2984540000000,120000000,-120000000,0,,,,,301000000,28000000,-42000000,0,26853468,2497997,-3746995,0,980000000,124000000,-130000000,0,3083425,390148,-409026,0,Mass,,,,,166000,2.5000,-23000,0,511.00,18.00,-18.00,0,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,5261.00,60.00,-60.00,0,872000,57000,-57000,0,866000,33000,-33000,0,400,500,-500,0,[Fe/H],4470000,50000,-50000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2025-09-17,2025-06,2025-09-17
HD 3167 c,HD 3167,0,CONFIRMED,Vanderburg et al. 2016,1,4,Transit,2016,K2,Published Confirmed,0,<a refstr=DALAL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...631A..28D/abstract target=ref>Dalal et al. 2019</a>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=DALAL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...631A..28D/abstract target=ref>Dalal et al. 2019</a>,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2023-11-28,2019-11,2023-11-28
HD 3167 d,HD 3167,1,CONFIRMED,Christiansen et al. 2017,1,4,Radial Velocity,2017,Multiple Observatories,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,841120000000,520000000,-520000000,0,763000000,15000000,-15000000,0,,,,,,,,,433000000,45000000,-45000000,0,1362370,141586,-141586,0,Msini,120000,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5261.00,60.00,-60.00,0,880000,12000,-13000,0,837000,53000,-43000,0,400,500,-500,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2023-04-17,2023-04,2023-04-17
HD 3167 d,HD 3167,0,CONFIRMED,Christiansen et al. 2017,1,4,Radial Velocity,2017,Multiple Observatories,Published Confirmed,0,<a refstr=BOURRIER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220906937B/abstract target=ref>Bourrier et al. 2022</a>,847830000000,250000000,-250000000,0,770300000,10600000,-10800000,0,,,,,,,,,503000000,50000000,-50000000,0,1582615,157318,-157318,0,Msini,440000,,,1,,,,,859.50,13.00,-12.90,0,0,<a refstr=BOURRIER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220906937B/abstract target=ref>Bourrier et al. 2022</a>,,5300.00,73.00,-73.00,0,871000,6000,-6000,0,852000,26000,-15000,0,370,480,-480,0,[Fe/H],4470000,120000,-120000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2022-10-18,2022-09,2022-10-18
HD 3167 d,HD 3167,0,CONFIRMED,Christiansen et al. 2017,1,4,Radial Velocity,2017,Multiple Observatories,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..122C/abstract target=ref>Christiansen et al. 2017</a>,850900000000,4500000000,-4500000000,0,775700000,2700000,-2700000,0,,,,,,,,,690000000,71000000,-71000000,0,2170972,223390,-223390,0,Msini,360000,,,1,889000,6.2000,-62000,0,,,,,0,<a refstr=CHRISTIANSEN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..122C/abstract target=ref>Christiansen et al. 2017</a>,K0 V,5261.00,60.00,-60.00,0,860000,40000,-40000,0,860000,30000,-30000,0,400,500,-500,0,[Fe/H],4470000,50000,-50000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2024-07-12,2017-09,2024-07-12
HD 3167 d,HD 3167,0,CONFIRMED,Christiansen et al. 2017,1,4,Radial Velocity,2017,Multiple Observatories,Published Confirmed,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,850900000000,4500000000,-4500000000,0,,,,,,,,,,,,,690000000,71000000,-71000000,0,2170983,223391,-223391,0,Msini,,,,,889000,6.2000,-62000,0,776.00,28.00,-28.00,0,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,,5261.00,60.00,-60.00,0,872000,57000,-57000,0,866000,33000,-33000,0,400,500,-500,0,[Fe/H],4470000,50000,-50000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2025-09-17,2025-06,2025-09-17
HD 3167 e,HD 3167,0,CONFIRMED,Bourrier et al. 2022,1,4,Radial Velocity,2022,CHaracterising ExOPlanets Satellite (CHEOPS),Published Confirmed,0,<a refstr=BOURRIER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220906937B/abstract target=ref>Bourrier et al. 2022</a>,10209000000000,52000000000,-50000000000,0,4048000000,77000000,-74000000,0,,,,,,,,,974000000,120000000,-115000000,0,3064547,377562,-361830,0,Msini,600000,,,1,,,,,374.80,7.10,-7.30,0,0,<a refstr=BOURRIER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220906937B/abstract target=ref>Bourrier et al. 2022</a>,,5300.00,73.00,-73.00,0,871000,6000,-6000,0,852000,26000,-15000,0,370,480,-480,0,[Fe/H],4470000,120000,-120000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2022-10-18,2022-09,2022-10-18
HD 3167 e,HD 3167,1,CONFIRMED,Bourrier et al. 2022,1,4,Radial Velocity,2022,CHaracterising ExOPlanets Satellite (CHEOPS),Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,9663000000000,29200000000,-29200000000,0,3885000000,79000000,-79000000,0,,,,,,,,,841000000,102000000,-102000000,0,2646082,320928,-320928,0,Msini,150000,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5261.00,60.00,-60.00,0,880000,12000,-13000,0,837000,53000,-43000,0,400,500,-500,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h34m57.64s,87401487,+04d22m50.60s,43807215,4728990000,14850000,-14750000,89700000,300000,-300000,70660000,200000,-200000,87622100,2650,-2650,2023-04-17,2023-04,2023-04-17
HD 73344 b,HD 73344,1,CONFIRMED,Sulis et al. 2024,1,3,Transit,2024,K2,Published Confirmed,0,<a refstr=SULIS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240517155S/abstract target=ref>Sulis et al. 2024</a>,1561100000000,3000000,-3000000,0,1310000000,3000000,-2000000,0,288400000,8200000,-7200000,0,25729369,731556,-642342,0,1048000000,,,1,3297377,,,1,Mass,30000,19000,-13000,0,,,,,911.00,7.00,-7.00,0,0,<a refstr=SULIS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240517155S/abstract target=ref>Sulis et al. 2024</a>,F6 V,6252.60,1.87,-1.51,0,1220000,40000,-40000,0,1200000,20000,-20000,0,1430,270,-150,0,[Fe/H],4372000,13000,-14000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m45.47s,1296894456,+23d41m06.95s,236852651,3526000000,5260000,-5250000,68935100,230000,-230000,55670000,180000,-180000,67468000,2050,-2050,2024-06-10,2024-05,2024-06-10
HD 73344 b,HD 73344,0,CONFIRMED,Sulis et al. 2024,1,3,Transit,2024,K2,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,1561136332661,112653260,-112653260,0,,,,,290333467,52475550,-52475550,0,25901862,4681563,-4681563,0,,,,,,,,,,,,,,1119729,,,0,829.66,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,6061.77,141.95,-141.95,0,1225680,64337,-64337,0,,,,,,,,,,4314390,88451,-88451,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m45.47s,1296894456,+23d41m06.95s,236852651,3526000000,5260000,-5250000,68935100,230000,-230000,55670000,180000,-180000,67468000,2050,-2050,2022-08-09,2017-07,2022-08-09
HD 73344 b,HD 73344,0,CONFIRMED,Sulis et al. 2024,1,3,Transit,2024,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,1561342600000,,,0,,,,,300000000,,,0,30000000,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,6460.00,220.00,-220.00,0,1438000,218000,-218000,0,,,,,,,,,,4264000,90000,-90000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m45.47s,1296894456,+23d41m06.95s,236852651,3526000000,5260000,-5250000,68935100,230000,-230000,55670000,180000,-180000,67468000,2050,-2050,2019-02-26,2018-07,2019-02-26
HD 73344 b,HD 73344,0,CONFIRMED,Sulis et al. 2024,1,3,Transit,2024,K2,Published Confirmed,0,<a refstr=ZHANG_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240809614Z/abstract target=ref>Zhang et al. 2024</a>,1560400000000,4400000000,-3600000000,0,1296000000,16000000,-17000000,0,,,,,,,,,1243000000,,,1,3910915,,,1,Mass,0,,,0,,,,,,,,,0,<a refstr=ZHANG_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240809614Z/abstract target=ref>Zhang et al. 2024</a>,,6148.00,100.00,-100.00,0,1220000,30000,-30000,0,1190000,50000,-50000,0,1600,600,-600,0,[Fe/H],4360000,100000,-100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m45.47s,1296894456,+23d41m06.95s,236852651,3526000000,5260000,-5250000,68935100,230000,-230000,55670000,180000,-180000,67468000,2050,-2050,2025-01-22,2024-08,2025-01-22
HD 80653 b,HD 80653,1,CONFIRMED,Frustagli et al. 2020,1,2,Transit,2020,K2,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,71957300000,2100000,-2100000,0,166100000,1900000,-1900000,0,161300000,7100000,-7100000,0,14390247,633421,-633421,0,572000000,36000000,-35000000,0,1799713,113269,-110122,0,Mass,0,,,0,61300000,3100000,-3100000,0,2463.00,30.00,-30.00,0,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5959.00,61.00,-61.00,0,1220000,10000,-10000,0,1180000,40000,-40000,0,2550,650,-650,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h21m21.38s,1403390845,+14d22m04.33s,143678691,10986000000,81100000,-80000000,94520000,30000,-30000,80180000,210000,-210000,93073300,3460,-3460,2023-04-17,2023-04,2023-04-17
HD 80653 b,HD 80653,0,CONFIRMED,Frustagli et al. 2020,1,2,Transit,2020,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,71959700000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,6080.00,130.00,-130.00,0,1224000,16000,-16000,0,,,,,,,,,,4338000,33000,-33000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h21m21.38s,1403390845,+14d22m04.33s,143678691,10986000000,81100000,-80000000,94520000,30000,-30000,80180000,210000,-210000,93073300,3460,-3460,2019-02-26,2018-07,2019-02-26
HD 80653 b,HD 80653,0,CONFIRMED,Frustagli et al. 2020,1,2,Transit,2020,K2,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,71957120984,5297833,-5297833,0,,,,,161084174,243317910,-243317910,0,14370992,21707407,-21707407,0,,,,,,,,,,,,,,66358567,,,0,2301.94,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5910.00,127.01,-127.01,0,1255050,58146,-58146,0,,,,,,,,,,4272160,78159,-78159,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h21m21.38s,1403390845,+14d22m04.33s,143678691,10986000000,81100000,-80000000,94520000,30000,-30000,80180000,210000,-210000,93073300,3460,-3460,2022-08-09,2017-07,2022-08-09
